"COU","Country","CORP_TAX","Corporate income tax rate","TAR","Targeted","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,31.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,31.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,29.5,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,29,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,29,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,25,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,25,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,23,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,22,,
"SVK","Slovak Republic","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,22,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,35,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,35,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,35,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,35,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,35,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,35,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,35,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,32.5,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,30,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,30,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,30,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,30,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,30,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,30,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,30,,
"ESP","Spain","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,28,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,26.3,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,22,,
"SWE","Sweden","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,22,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,24.925,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,24.699,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,24.415,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,24.1,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,24.1,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,21.32,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,21.32,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,21.323,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,21.174,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,21.174,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,21.174,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,21.174,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,21.174,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,21.149,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,21.149,,
"CHE","Switzerland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,21.149,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,30,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,33,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,30,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,20,,
"TUR","Turkey","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,20,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,30,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,28,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,28,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,28,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,26,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,24,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,23,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,21,,
"GBR","United Kingdom","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,20,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,39.34,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,39.271,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,39.297,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,39.323,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,39.316,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,39.29,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,39.303,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,39.271,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,39.251,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,39.16,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,39.206,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,39.193,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,39.134,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,39.05,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,39.076,,
"USA","United States","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,38.998,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,15,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,15,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,16,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,16.5,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,17,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,17,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,17,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,17,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,17,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,17,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,17,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,20,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,20,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,20,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,21,,
"CHL","Chile","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,22.5,,
